,Unnamed: 0,title,all_tags,type
122,122,Hamlet,fantasy fiction classics novels romance british-literature adult adult-fiction literature ebooks historical classic-literature english-literature school read-for-school historical-fiction drama high-school college poetry ghosts death 17th-century tragedy plays theatre denmark williamshakespeare richardandrews rexgibson,book
123,123,Warrior of the Light,fantasy fiction classics novels contemporary adult adult-fiction literature ebooks unfinished philosophy non-fiction reference short-stories self-help religion inspirational spirituality latin-american magical-realism psychology personal-development new-age paulocoelho,book
124,124,The Zahir,fantasy fiction adventure classics novels mystery romance contemporary love adult adult-fiction literature abandoned ebooks unfinished philosophy travel france realistic-fiction literary-fiction self-help religion drama inspirational relationships roman spirituality latin-american latin-american-literature magical-realism brazil marriage paulocoelho margaretjullcosta,book
125,125,By the River Piedra I Sat Down and Wept,fantasy fiction adventure classics novels romance contemporary love adult adult-fiction literature 20th-century abandoned ebooks unfinished philosophy literary-fiction self-help religion drama inspirational roman spirituality latin-american latin-american-literature magical-realism brazil spain love-story paulocoelho alanr.clarke,book
126,126,Eleven Minutes,fiction classics novels romance contemporary love adult adult-fiction literature abandoned ebooks philosophy realistic-fiction literary-fiction drama inspirational erotica sexuality roman spirituality latin-american latin-american-literature brazil prostitution contemporary-romance paulocoelho margaretjullcosta,book
127,127,Veronika Decides to Die,young-adult fiction classics novels mystery romance adult adult-fiction literature 20th-century abandoned ebooks unfinished literary-fiction self-help drama inspirational roman latin-american latin-american-literature magical-realism mental-health psychology death brazil paulocoelho margaretjullcosta,book
128,128,"The Oresteia  (Ορέστεια, #1-3)",fantasy fiction classics adult literature philosophy history historical classic-literature mythology school read-for-school historical-fiction drama high-school college poetry academic ancient-history ancient tragedy greece classical-studies greek-mythology plays theatre aeschylus robertfagles williambedellstanford,book
129,129,"Agamemnon (Oresteia, #1)",fantasy fiction classics adult literature philosophy history historical education classic-literature mythology school read-for-school historical-fiction drama high-school college poetry academic ancient tragedy greece classical-studies greek-mythology plays theatre read-for-college humanities aeschylus judithaffleck philipdemay patriciae.easterling johnharrison,book
130,130,"The Oedipus Cycle: Oedipus Rex/Oedipus at Colonus/Antigone (The Theban Plays, #1–3)",fantasy fiction classics adult literature ebooks philosophy history non-fiction historical mythology school read-for-school historical-fiction drama high-school college poetry academic ancient-history ancient tragedy greece classical-studies greek-mythology plays theatre textbooks sophocles dudleyfitts elenabono robertfitzgerald,book
131,131,"Oedipus Rex  (The Theban Plays, #1)",fantasy fiction classics adult adult-fiction literature philosophy history historical classic-literature mythology school read-for-school historical-fiction drama high-school college poetry dark academic psychology ancient tragedy greece classical-studies greek-mythology plays read-for-college sophocles j.e.thomas,book
132,132,Lysistrata,fiction humor funny comedy adult adult-fiction literature philosophy history historical classic-literature war school read-for-school historical-fiction politics drama high-school college banned-books sexuality poetry feminism ancient greece classical-studies greek-mythology theatre canon aristophanes sarahruden,book
133,133,Night (The Night Trilogy #1),young-adult fiction classics novels contemporary adult literature philosophy history non-fiction historical memoir biography biography-memoir autobiography germany classic-literature war survival school read-for-school historical-fiction religion high-school jewish judaism horror death world-war-ii holocaust eliewiesel marionwiesel,book
134,134,The Curious Incident of the Dog in the Night-Time,young-adult fiction classics novels mystery coming-of-age adult adult-fiction literature ebooks realistic-fiction school read-for-school literary-fiction relationships banned-books crime suspense mental-illness mental-health psychology teaching aspergers disability markhaddon,book
135,135,A Midsummer Night's Dream,fantasy fiction magic classics novels romance british-literature love humor funny comedy adult adult-fiction literature ebooks historical classic-literature mythology english-literature school read-for-school historical-fiction literary-fiction drama high-school college poetry plays theatre 16th-century fairies fae williamshakespeare barbaraa.mowat paulwerstine catherinebelsey,book
136,136,West with the Night,fiction adventure classics adult literature 20th-century abandoned ebooks history non-fiction historical travel nature memoir biography biography-memoir autobiography historical-fiction africa feminism aviation kenya horses berylmarkham,book
